Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Spring 2026,42077,ART,398,02W,*~African American Art,3,Online,,Lecture,25,22,-3,0,5,Noelle King,Tue Thu,0935,1050,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42680,ART,398,03W,*~The Art Museum,3,Main Campus,T,Lecture,26,22,-4,0,5,Camille Serchuk,Tue Thu,1350,1505,Earl Hall,211,01/21/2026,05/17/2026
Spring 2026,42377,ART,400,01W,*History of Architecture,3,Online,,Lecture,20,22,2,0,5,Anahit Ter-Stepanian,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41186,ART,412,01,Professional Topics in Art Ed,1,Main Campus,T,Lecture,3,1,-2,0,5,Laurie Vicario,,,,,,01/21/2026,05/17/2026
Spring 2026,43098,ART,412,02,Professional Topics in Art Ed,1,Main Campus,,Independent Study,2,1,-1,0,0,Jill Goldberg,,,,,,01/21/2026,05/17/2026
Spring 2026,43099,ART,412,03,Professional Topics in Art Ed,1,Main Campus,N,Independent Study,2,1,-1,0,0,Kathryn Silver,,,,,,01/21/2026,05/17/2026
Spring 2026,41187,ART,415,01,Prof. Practice Graphic Design,3,Main Campus,,Studio,13,16,3,0,5,Melanie Uribe,Fri,0930,1500,Earl Hall,216,01/21/2026,05/17/2026
Spring 2026,41188,ART,420,01,Advanced Portfolio,3,Main Campus,,Studio,4,16,12,0,5,Thuan Vu,Tue Thu,1100,1340,Earl Hall,204,01/21/2026,05/17/2026
Spring 2026,41189,ART,433,01,Jewelry/Metals III,3,Main Campus,T,Studio,0,14,14,0,5,Terrence Lavin,Tue Thu,1350,1630,Earl Hall,205,01/21/2026,05/17/2026
Spring 2026,41190,ART,434,01,Jewelry/Metals IV,3,Main Campus,T,Studio,1,14,13,0,5,Terrence Lavin,Tue Thu,1350,1630,Earl Hall,205,01/21/2026,05/17/2026
Spring 2026,41191,ART,435,01,Student Teaching II,6,Off Campus,T,Student Teaching,2,2,0,0,5,Leslie Flowers,,,,,,03/23/2026,05/17/2026
Spring 2026,43090,ART,435,02,Student Teaching II,6,Main Campus,T,Student Teaching,1,1,0,0,0,Jill Goldberg,,,,,,03/23/2026,05/17/2026
Spring 2026,43092,ART,435,03,Student Teaching II,6,Main Campus,T,Student Teaching,1,1,0,0,0,Cynthia Parsons,,,,,,03/23/2026,05/17/2026
Spring 2026,43094,ART,435,04,Student Teaching II,6,Main Campus,,Student Teaching,1,1,0,0,0,Kathryn Silver,Thu,,,,,03/23/2026,05/17/2026
Spring 2026,43096,ART,435,05,Student Teaching II,6,Main Campus,T,Student Teaching,1,1,0,0,0,Laurie Vicario,Sat,,,,,03/23/2026,05/17/2026
Spring 2026,43220,ART,435,06,Student Teaching II,6,Main Campus,T,Student Teaching,1,1,0,0,0,M. Patricia Bode,,,,,,03/23/2026,05/17/2026
Spring 2026,41192,ART,440,01,Advanced Sculpture,3,Main Campus,,Studio,0,10,10,0,5,Jeffrey Slomba,Tue Thu,1350,1630,Earl Hall,109,01/21/2026,05/17/2026
Spring 2026,41193,ART,441,01,Adv. Sculpt.- Studio Practice,3,Main Campus,T,Studio,2,10,8,0,5,Rachael Vaters-Carr,Mon Wed,1110,1350,Earl Hall,109,01/21/2026,05/17/2026
Spring 2026,41194,ART,450,01,Adv. Photo. Sequence/Concept,3,Main Campus,T,Studio,2,14,12,0,5,Jeremy Chandler,Mon Wed,1400,1640,Earl Hall,207,01/21/2026,05/17/2026
Spring 2026,42674,ART,451,01,Photography Portfolio Dev.,3,Main Campus,T,Lecture,2,14,12,0,5,Jeremy Chandler,Mon Wed,1400,1640,Earl Hall,207,01/21/2026,05/17/2026
Spring 2026,41196,ART,460,01,Experimental Printmaking,3,Main Campus,,Studio,4,16,12,0,5,T. Carr,Mon Wed,1400,1640,Earl Hall,102,01/21/2026,05/17/2026
Spring 2026,41197,ART,461,01,Innovative Printmaking,3,Main Campus,,Studio,2,16,14,0,5,Karen Dow,Tue Thu,1700,1930,Earl Hall,102,01/21/2026,05/17/2026
Spring 2026,42681,ART,480,01,Advanced Art Problems I,1,Main Campus,,Independent Study,6,4,-2,0,0,Gregory Cochenet,,,,,,01/21/2026,05/17/2026
Spring 2026,42682,ART,480,02,Advanced Art Problems I,3,Main Campus,T,Independent Study,2,1,-1,0,0,Gregory Cochenet,,,,,,01/21/2026,05/17/2026
Spring 2026,42855,ART,480,03,Advanced Art Problems I,1,Main Campus,,Independent Study,5,5,0,0,0,Thuan Vu,,,,,,01/21/2026,05/17/2026
Spring 2026,42884,ART,480,04,Advanced Art Problems I,3,Main Campus,,Independent Study,1,2,1,0,0,Terrence Lavin,,,,,,01/21/2026,05/17/2026
Spring 2026,43078,ART,480,05,Advanced Art Problems I,3,Main Campus,,Independent Study,1,1,0,0,0,Rachael Vaters-Carr,,,,,,01/21/2026,05/17/2026
Spring 2026,43266,ART,480,06,Advanced Art Problems I,3,Main Campus,,Independent Study,1,1,0,0,0,T. Carr,,,,,,01/21/2026,05/17/2026
Spring 2026,43320,ART,480,07,Advanced Art Problems I,3,Main Campus,,Independent Study,2,2,0,0,0,Alexander Girard,,,,,,01/21/2026,05/17/2026
Spring 2026,43338,ART,480,08,Advanced Art Problems I,3,Main Campus,,Independent Study,1,1,0,0,0,Jeffrey Slomba,,,,,,01/21/2026,05/17/2026
Spring 2026,42867,ART,481,01,Advanced Art Problems II,3,Main Campus,,Independent Study,1,1,0,0,0,Karen Dow,,,,,,01/21/2026,05/17/2026
Spring 2026,42971,ART,481,02,Advanced Art Problems II,3,Main Campus,,Independent Study,1,1,0,0,0,Melanie Uribe,,,,,,01/21/2026,05/17/2026
Spring 2026,43123,ART,481,03,Advanced Art Problems II,3,Main Campus,,Independent Study,2,1,-1,0,0,Gregory Cochenet,,,,,,01/21/2026,05/17/2026
Spring 2026,43311,ART,481,04,Advanced Art Problems II,1,Main Campus,,Independent Study,1,1,0,0,0,Terrence Lavin,,,,,,01/21/2026,05/17/2026
Spring 2026,41198,ART,493,01,Studio Art Capstone,3,Main Campus,T,Studio,12,20,8,0,5,Gregory Cochenet,Fri,1100,1400,Earl Hall,211,01/21/2026,05/17/2026
Spring 2026,42950,ART,497,01,Design Practicum,6,Main Campus,,Internship,1,1,0,0,0,Alexander Girard,,,,,,01/21/2026,05/17/2026
Spring 2026,43237,ART,497,02,Design Practicum,3,Main Campus,,Internship,2,2,0,0,0,Melanie Uribe,,,,,,01/21/2026,05/17/2026
Spring 2026,43322,ART,497,03,Design Practicum,3,Main Campus,,Internship,3,3,0,0,0,Alexander Girard,,,,,,01/21/2026,05/17/2026
Spring 2026,43389,ART,497,04,Design Practicum,3,Main Campus,,Internship,1,1,0,0,0,Alexander Girard,,,,,,03/23/2026,05/17/2026
Spring 2026,43234,ART,499,01,Independent Study,3,Main Campus,,Independent Study,1,1,0,0,0,Melanie Uribe,,,,,,01/21/2026,05/17/2026
Spring 2026,43297,ART,499,02,Independent Study,3,Main Campus,,Independent Study,1,1,0,0,0,Meredith Miller; Melanie Uribe,,,,,,01/21/2026,05/17/2026
Spring 2026,41725,ART,570,01,Seminar in Elementary Art Edu,3,Main Campus,,Seminar,12,25,13,0,5,Kristin Ponden; M. Patricia Bode,Wed,1700,1930,Earl Hall,202,01/21/2026,05/17/2026
Spring 2026,42029,AAC,200,01,Topics in Arts Administration,3,Main Campus,T,Lecture,15,20,5,0,5,Caitlin Daly,Mon Wed,1525,1640,Buley Library,202,01/21/2026,05/17/2026
Spring 2026,42030,AAC,280,01W,*Writing for Nonprofit Orgs,3,Main Campus,T,Lecture,10,22,12,0,5,Susan Landino,Tue,0935,1050,Engleman Hall,B303,01/21/2026,05/17/2026
Spring 2026,42671,AAC,317,01,Comm for Nonprofit Development,3,Main Campus,T,Lecture,4,25,21,0,5,Dana Rogers,Mon Wed,1400,1515,Engleman Hall,A113,01/21/2026,05/17/2026
Spring 2026,42673,AAC,465,01W,*Entrepreneurship: Musicians,3,Main Campus,T,Lecture,1,22,21,0,5,William Cleary,Tue Thu,0935,1050,Engleman Hall,B210,01/21/2026,05/17/2026
Spring 2026,43032,AAC,497,01,Arts Admin Internship,2,Main Campus,T,Internship,1,1,0,0,0,Joel Dodson,,,,,,01/21/2026,05/17/2026
Spring 2026,43147,AAC,497,02,Arts Admin Internship,4,Main Campus,T,Internship,1,1,0,0,0,Caitlin Daly,,,,,,01/21/2026,05/17/2026
Spring 2026,43169,AAC,497,03,Arts Admin Internship,2,Main Campus,T,Internship,2,2,0,0,0,Caitlin Daly,,,,,,01/21/2026,05/17/2026
Spring 2026,43173,AAC,497,04,Arts Admin Internship,2,Main Campus,T,Internship,2,2,0,0,0,Caitlin Daly,,,,,,01/21/2026,05/17/2026
Spring 2026,43269,AAC,497,05,Arts Admin Internship,4,Main Campus,N,Internship,1,1,0,0,0,Joel Dodson,,,,,,01/21/2026,05/17/2026
Spring 2026,43294,AAC,497,06,Arts Admin Internship,3,Main Campus,T,Internship,1,1,0,0,0,Caitlin Daly,,,,,,01/21/2026,05/17/2026
Spring 2026,43317,AAC,497,07,Arts Admin Internship,1,Main Campus,T,Internship,1,1,0,0,0,Caitlin Daly,,,,,,01/21/2026,05/17/2026
Spring 2026,43357,AAC,497,08,Arts Admin Internship,3,Main Campus,T,Internship,1,1,0,0,0,Joel Dodson,,,,,,01/21/2026,05/17/2026
Spring 2026,43402,AAC,497,09,Arts Admin Internship,2,Main Campus,T,Internship,1,1,0,0,0,Caitlin Daly,,,,,,03/23/2026,05/17/2026
Spring 2026,42067,AST,100,01,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,15,20,5,0,5,Xander Petroski,Tue Thu,0935,1050,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,42068,AST,100,02,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,15,20,5,0,5,Dana Casetti,Tue Thu,1350,1505,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,42355,AST,100,03,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,15,20,5,0,5,Xander Petroski,Mon Wed,1815,1930,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,42664,AST,100,04,"Stars, Planets, and Galaxies",3,Main Campus,T,Lecture,20,20,0,0,5,Binlin Wu,Mon Wed,1400,1515,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,42069,AST,310,01,Stellar/Galactic Astrophysics,3,Main Campus,T,Independent Study,1,1,0,0,0,Dana Casetti,Mon Wed,1100,1215,Science Building,013,01/21/2026,05/17/2026
Spring 2026,40362,ATH,550,01,AT Clinical Practice II,3,Main Campus,T,Lecture,13,15,2,0,0,Kelly Ann Coleman,Mon,1010,1200,Pelz Gymnasium,6A,03/23/2026,05/17/2026
Spring 2026,40363,ATH,551,01,Patient Care Procedures II,4,Main Campus,T,Lecture,13,15,2,0,0,Elizabeth Wegeler,Mon Tue Thu Fri,1310,1500,Health &amp; Human Services,001,01/21/2026,03/15/2026
Spring 2026,40364,ATH,553,01,TE and Manual Therapy,4,Main Campus,T,Lecture,13,15,2,0,0,Matthew Rothbard,Mon Tue Thu Fri,1010,1200,Health &amp; Human Services,001,01/21/2026,03/15/2026
Spring 2026,40365,ATH,555,01,Impairments &amp; Interventions I,3,Main Campus,T,Lecture,13,15,2,0,0,Kelly Ann Coleman,Mon Tue Thu,0800,0950,Health &amp; Human Services,001,01/21/2026,03/15/2026
Spring 2026,42307,ATH,556,01,EBP &amp; Hlth Care Informatic II,1,Main Campus,T,Lecture,13,15,2,0,0,Matthew Rothbard,Fri,0800,0950,Health &amp; Human Services,001,01/21/2026,03/15/2026
Spring 2026,41582,ATH,566,01,EBP &amp; Hlth Informatics III,1,Main Campus,T,Lecture,2,6,4,0,0,Matthew Rothbard,Mon,1310,1500,Health &amp; Human Services,001,03/23/2026,05/17/2026
Spring 2026,41375,ATH,570,01,AT Clinical Practice IV,3,Main Campus,T,Lecture,2,6,4,0,0,Elizabeth Wegeler,Thu,0900,1050,Pelz Gymnasium,6B,01/21/2026,03/15/2026
Spring 2026,41376,ATH,575,01,Princ. of Erg and Perf. Enhan.,3,Main Campus,T,Lecture,2,6,4,0,0,Gary Morin,Tue Thu,0800,0950,Health &amp; Human Services,001,03/23/2026,05/17/2026
Spring 2026,41377,ATH,578,01,Transition to Practice,3,Main Campus,T,Lecture,2,6,4,0,0,Matthew Rothbard,Mon,0800,0950,Health &amp; Human Services,001,03/23/2026,05/17/2026
Spring 2026,40650,BIO,100,01,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,24,24,0,0,5,Donna Smith (they/them/their); Melanie Hanson,Mon Wed,0910,1000,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40651,BIO,100,02,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,17,24,7,0,5,Carolyn Alling; Melanie Hanson,Mon Wed,0910,1000,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40652,BIO,100,03,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,23,24,1,0,5,Melanie Hanson,Mon Wed,0910,1000,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40654,BIO,100,05,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,22,24,2,0,5,Carolyn Alling,Mon Wed,1110,1200,Science Building,210,01/21/2026,05/17/2026
Spring 2026,40655,BIO,100,06,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,23,24,1,0,5,Carolyn Alling,Mon Wed,1110,1200,Science Building,210,01/21/2026,05/17/2026
Spring 2026,42477,BIO,100,07,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,21,24,3,0,5,Donna Smith (they/them/their),Tue Thu,0910,1000,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,42478,BIO,100,08,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,22,24,2,0,5,Donna Smith (they/them/their),Tue Thu,0910,1000,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,42479,BIO,100,10,Fundamentals of Biology,3,Main Campus,,Lecture/Lab,23,24,1,0,5,Alex Baranowski,Tue,1710,1900,Jennings Hall,209,01/21/2026,05/17/2026
Spring 2026,40658,BIO,102,01,Biology I,4,Main Campus,,Lecture/Lab,20,24,4,0,5,Stephanie Troiano; Steven Brady,Tue,0810,1040,Jennings Hall,211,01/21/2026,05/17/2026
Spring 2026,40660,BIO,102,03,Biology I,4,Main Campus,,Lecture/Lab,23,24,1,0,5,Steven Brady,Mon Wed,0910,1025,Morrill Hall,108,01/21/2026,05/17/2026
Spring 2026,40661,BIO,102,04,Biology I,4,Main Campus,,Lecture/Lab,24,24,0,0,5,Chris Wisniewski,Mon,1700,1930,Jennings Hall,211,01/21/2026,05/17/2026
Spring 2026,40662,BIO,103,01,Biology II,4,Main Campus,,Lecture/Lab,19,20,1,0,5,Michael Maier; Stefanie Benson,Tue Thu,0910,1025,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40663,BIO,103,02,Biology II,4,Main Campus,,Lecture/Lab,20,20,0,0,5,Michael Maier; Alex Baranowski,Tue Thu,0910,1025,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40664,BIO,103,03,Biology II,4,Main Campus,,Lecture/Lab,19,20,1,0,5,Michael Maier; Stefanie Benson,Tue Thu,0910,1025,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,42707,BIO,103,04,Biology II,4,Main Campus,,Lecture/Lab,19,20,1,0,5,Andrea Zullo,Tue,1700,1930,Jennings Hall,232,01/21/2026,05/17/2026
Spring 2026,42711,BIO,105,01,Biology Seminar Series,1,Main Campus,T,Lecture,27,60,33,0,5,Rachel Jeffrey,Wed,1700,1750,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,42712,BIO,105,02,Biology Seminar Series,1,Online,T,Lecture,30,60,30,0,5,Rachel Jeffrey,Wed,1700,1750,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40665,BIO,120,01,Microbiology,4,Main Campus,,Lecture/Lab,15,17,2,0,5,Lori John,Wed,0910,1100,Jennings Hall,329,01/21/2026,05/17/2026
Spring 2026,40666,BIO,120,02,Microbiology,4,Main Campus,,Lecture/Lab,14,17,3,0,5,Lori John,Wed,1110,1300,Jennings Hall,329,01/21/2026,05/17/2026
Spring 2026,40667,BIO,120,03,Microbiology,4,Main Campus,,Lecture/Lab,13,17,4,0,5,Lori John,Mon Wed,1310,1425,Morrill Hall,108,01/21/2026,05/17/2026
Spring 2026,40668,BIO,120,04,Microbiology,4,Main Campus,,Lecture/Lab,16,17,1,0,5,Lynn VanDeusen; Ania Simoncek,Tue,1310,1500,Jennings Hall,329,01/21/2026,05/17/2026
Spring 2026,40669,BIO,120,05,Microbiology,4,Main Campus,,Lecture/Lab,13,17,4,0,5,Lynn VanDeusen,Tue Thu,1525,1640,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40670,BIO,120,06,Microbiology,4,Main Campus,,Lecture/Lab,16,17,1,0,5,Lynn VanDeusen; Stephanie Troiano,Tue,1110,1300,Jennings Hall,329,01/21/2026,05/17/2026
Spring 2026,40671,BIO,120,07,Microbiology,4,Main Campus,,Lecture/Lab,14,17,3,0,5,Lynn VanDeusen,Tue Thu,1525,1640,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40672,BIO,120,08,Microbiology,4,Main Campus,,Lecture/Lab,14,17,3,0,5,Lynn VanDeusen; Stephanie Troiano,Thu,1110,1300,Jennings Hall,329,01/21/2026,05/17/2026
Spring 2026,40673,BIO,200,01,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,23,24,1,0,5,Michael Sormrude; Abdolreza Senejani,Mon,0810,1000,Jennings Hall,207,01/21/2026,05/17/2026
Spring 2026,40674,BIO,200,02,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,21,24,3,0,5,Michael Sormrude; Abdolreza Senejani,Mon Wed,1010,1125,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40675,BIO,200,03,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,22,24,2,0,5,Michael Sormrude; Abdolreza Senejani,Wed,0810,1000,Jennings Hall,207,01/21/2026,05/17/2026
Spring 2026,40676,BIO,200,04,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,23,24,1,0,5,Michael Sormrude; Abdolreza Senejani,Mon Wed,1010,1125,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40677,BIO,200,05,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,22,24,2,0,5,Michael Sormrude,Mon Wed,1010,1125,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40678,BIO,200,06,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,23,24,1,0,5,Anthony Petrillo,Mon,1700,1930,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40679,BIO,200,07,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,20,24,4,0,5,Anthony Petrillo,Mon,1700,1930,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,42978,BIO,200,08,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,21,24,3,0,10,Michael Ijomah,Tue,1700,1930,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,42979,BIO,200,09,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,23,24,1,0,10,Michael Ijomah,Tue,1700,1930,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,43000,BIO,200,10,Human A &amp; P I,4,Main Campus,T,Lecture/Lab,22,24,2,0,10,Indrani Dutta; Michael Ijomah,Fri,0810,1000,Jennings Hall,207,01/21/2026,05/17/2026
Spring 2026,40680,BIO,201,01,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,21,24,3,0,5,Mikolaj Sulkowski; Frank Stellabotte,Tue,1010,1200,Jennings Hall,205,01/21/2026,05/17/2026
Spring 2026,40681,BIO,201,02,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,13,24,11,0,5,Mikolaj Sulkowski; Frank Stellabotte,Tue Thu,1225,1340,Davis Hall,101,01/21/2026,05/17/2026
Spring 2026,40682,BIO,201,03,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,14,24,10,0,5,Mikolaj Sulkowski; Mark Hawthorn,Thu,1010,1200,Jennings Hall,205,01/21/2026,05/17/2026
Spring 2026,40683,BIO,201,04,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,18,24,6,0,5,Mikolaj Sulkowski; Mark Hawthorn,Tue Thu,1225,1340,Davis Hall,101,01/21/2026,05/17/2026
Spring 2026,40684,BIO,201,05,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,23,24,1,0,5,Michael Sormrude; Mark Hawthorn,Mon,0910,1100,Jennings Hall,205,01/21/2026,05/17/2026
Spring 2026,40685,BIO,201,06,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,24,24,0,0,5,Michael Sormrude; Mark Hawthorn,Mon Wed,1135,1250,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40686,BIO,201,07,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,23,24,1,0,5,Indrani Dutta; Michael Sormrude,Wed,0910,1100,Jennings Hall,205,01/21/2026,05/17/2026
Spring 2026,40687,BIO,201,08,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,22,24,2,0,5,Indrani Dutta; Michael Sormrude,Mon Wed,1135,1250,Engleman Hall,A120,01/21/2026,05/17/2026
Spring 2026,40688,BIO,201,09,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,24,24,0,0,5,Indrani Dutta; Michael Sormrude,Fri,1110,1300,Jennings Hall,205,01/21/2026,05/17/2026
Spring 2026,42815,BIO,201,12,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,22,24,2,0,5,Rabecca Florio,Mon,1700,1930,Science Building,210,01/21/2026,05/17/2026
Spring 2026,42816,BIO,201,13,Human A&amp;P II,4,Main Campus,T,Lecture/Lab,14,24,10,0,5,Rabecca Florio,Mon,1700,1930,Science Building,210,01/21/2026,05/17/2026
Spring 2026,40691,BIO,220,01,Genetics,4,Main Campus,T,Lecture/Lab,16,20,4,0,5,Sarah Crawford,Tue Thu,1350,1505,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40692,BIO,220,02,Genetics,4,Main Campus,T,Lecture/Lab,18,20,2,0,5,Sarah Crawford,Tue Thu,1350,1505,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,41356,BIO,228,01,Vertebrate Zoology,4,Main Campus,,Lecture/Lab,19,24,5,0,5,Jonathan Weinbaum,Mon Wed,1010,1100,Jennings Hall,204,01/21/2026,05/17/2026
Spring 2026,40693,BIO,233,01,Applied Microbiology,4,Main Campus,,Lecture/Lab,16,16,0,0,5,Elham Amiri; Lilah Rahn-Lee,Tue Thu,0910,1100,Jennings Hall,334,01/21/2026,05/17/2026
Spring 2026,40694,BIO,233,02,Applied Microbiology,4,Main Campus,,Lecture/Lab,14,16,2,0,5,Elham Amiri; Lilah Rahn-Lee,Tue Thu,1125,1215,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40695,BIO,236,01,Cell Biology,4,Main Campus,T,Lecture/Lab,10,16,6,0,5,Rachel Jeffrey; Ania Simoncek,Mon Wed,0945,1100,Jennings Hall,131,01/21/2026,05/17/2026
Spring 2026,40696,BIO,236,02,Cell Biology,4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Rachel Jeffrey; Ania Simoncek,Mon Wed,1110,1225,Jennings Hall,131,01/21/2026,05/17/2026
Spring 2026,41456,BIO,351,01,Histology,4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Meghan Barboza,Tue,1225,1505,Jennings Hall,206,01/21/2026,05/17/2026
Spring 2026,40715,BIO,386,01,Practical Bioinformatics,4,Main Campus,T,Lecture/Lab,13,14,1,0,10,Nicholas Edgington,Mon Wed,0810,0900,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,43075,BIO,390,01,Biology Research Training,3,Main Campus,T,Independent Study,1,1,0,0,0,Mikolaj Sulkowski,Fri,0900,1500,Jennings Hall,208,01/21/2026,05/17/2026
Spring 2026,42857,BIO,398,01,~Bacterial Stress Responses,4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Lilah Rahn-Lee,Mon,1110,1300,Jennings Hall,230,01/21/2026,05/17/2026
Spring 2026,40714,BIO,399,01,Mammalian Biology,4,Main Campus,T,Lecture/Lab,12,16,4,0,5,Miranda Dunbar,Mon Wed,1210,1300,Jennings Hall,225,01/21/2026,05/17/2026
Spring 2026,40716,BIO,436,01,Molecular Biology,4,Main Campus,,Lecture/Lab,14,14,0,0,10,Nicholas Edgington,Tue Thu,0810,0900,Jennings Hall,131,01/21/2026,05/17/2026
Spring 2026,41458,BIO,450,01W,*Research Methods,3,Main Campus,T,Lecture/Lab,20,20,0,0,8,Sarah Crawford,Mon Wed,1510,1700,Jennings Hall,246,01/21/2026,05/17/2026
Spring 2026,42709,BIO,460,01,Paleontology,4,Main Campus,,Lecture/Lab,15,16,1,0,5,Jonathan Weinbaum,Tue Thu,1225,1340,Jennings Hall,204,01/21/2026,05/17/2026
Spring 2026,42831,BIO,491,01,Seminar in Biotechnology,1,Main Campus,T,Lecture,9,10,1,0,0,Frank Stellabotte,Mon,1710,1800,Jennings Hall,236,01/21/2026,05/17/2026
Spring 2026,42876,BIO,497,01,In-Service Training in Biology,3,Main Campus,T,Internship,2,2,0,0,0,Jonathan Weinbaum,,,,,,01/21/2026,05/17/2026
Spring 2026,43047,BIO,497,02,In-Service Training in Biology,3,Main Campus,T,Internship,1,1,0,0,0,Sean Grace,,,,,,01/21/2026,05/17/2026
Spring 2026,42975,BIO,499,01,Independent Study and Research,3,Main Campus,,Independent Study,1,1,0,0,0,Jonathan Weinbaum,,,,,,01/21/2026,05/17/2026
Spring 2026,43074,BIO,499,02,Independent Study and Research,4,Main Campus,,Independent Study,1,1,0,0,0,Steven Brady,,,,,,01/21/2026,05/17/2026
Spring 2026,43113,BIO,499,03,Independent Study and Research,3,Main Campus,,Independent Study,1,1,0,0,0,Lilah Rahn-Lee,,,,,,01/21/2026,05/17/2026
Spring 2026,43114,BIO,499,04,Independent Study and Research,3,Main Campus,,Independent Study,1,1,0,0,0,Sarah Crawford,,,,,,01/21/2026,05/17/2026
Spring 2026,43238,BIO,499,05,Independent Study and Research,3,Main Campus,,Independent Study,1,1,0,0,0,Mikolaj Sulkowski,,,,,,01/21/2026,05/17/2026
Spring 2026,43404,BIO,499,06,Independent Study and Research,3,Main Campus,,Independent Study,1,1,0,0,0,Sarah Crawford,Mon Wed,1000,1300,Jennings Hall,246,03/23/2026,05/17/2026
