Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Fall 2026,13093,PCH,371,01,Food Systems and Food Justice,3,Main Campus,T,Lecture,0,25,25,0,0,Maya Welfare (she/her/hers),Wed,1425,1540,Jennings Hall,127,08/25/2026,12/13/2026
Fall 2026,10203,PCH,440,01,Food Hygiene,3,Main Campus,,Lecture,0,25,25,0,0,Susan Bencivenga Lonczak,Tue,1700,1930,Engleman Hall,C113,08/25/2026,12/13/2026
Fall 2026,10204,PCH,456,01,Health Promotion Strategies,3,Main Campus,T,Lecture,0,25,25,0,0,Allison Beaulieu,Tue,1350,1505,Morrill Hall,111,08/25/2026,12/13/2026
Fall 2026,10205,PCH,497,01,Public Health Internship,6,Online,,Internship,0,12,12,0,0,Aukje Lamonica,Wed,1815,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10207,PCH,500,02,Foundations of Public Health,3,Online,,Lecture,0,15,15,0,0,Anuli Njoku,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11939,PCH,515,02,Biostatistics,3,Online,,Lecture,0,15,15,0,0,TBA Staff,Wed,1940,2055,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10208,PCH,516,01,Public Health Research,3,Online,,Lecture,0,15,15,0,0,TBA Staff,Mon,1815,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10210,PCH,520,01,Social &amp; Behav.Fnd.Public Heal,3,Online,,Lecture,0,15,15,0,0,TBA Staff,Wed,1815,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10213,PCH,564,02,Health Policy,3,Online,,Lecture,0,15,15,0,0,Stanley Bernard,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10215,PCH,577,02,Program Planning &amp; Eval.,3,Online,,Lecture,0,15,15,0,0,Debra Risisky,Thu,1815,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10217,PCH,595,01,Public Health Internship,3,Online,,Internship,0,12,12,0,0,John Nwangwu,Tue,1650,1805,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12127,RDG,305,01,Emerging Literacies,3,Main Campus,T,Lecture,0,25,25,0,0,Lynn Brantley,Tue Thu,1100,1215,Davis Hall,219,08/25/2026,12/13/2026
Fall 2026,12138,RDG,407,01W,*Developing Literacies,3,Online,T,Lecture,0,20,20,0,0,Karissa O&#39;Keefe,Tue,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12139,RDG,408,01W,"*Developing Literacies, Elem.",3,Main Campus,T,Lecture,0,20,20,0,8,Angela Buccheri,Thu,1700,1930,Davis Hall,224,08/25/2026,12/13/2026
Fall 2026,10810,RDG,470,01,Literacy in the Content Areas,1.5,Online,T,Lecture,0,22,22,0,8,Mia Mercurio,,,,Online Course,ASYN,08/25/2026,10/19/2026
Fall 2026,10985,RDG,470,02,Literacy in the Content Areas,1.5,Online,T,Lecture,0,22,22,0,8,Mia Mercurio,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,10811,RDG,500,01,Content Area &amp; Disc. Literacy,1.5,Online,T,Lecture,0,22,22,0,8,Mia Mercurio,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,11953,RDG,520,01,Fund. Language &amp; Literacy,3,Online,,Lecture,0,25,25,0,8,TBA Staff,Mon,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11293,RDG,546,01,Emerging Literacies- PreK-3,3,Online,T,Lecture,0,25,25,0,0,Michael Rafferty,Thu,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11291,RDG,556,01,Developing Literacies- 3-6,3,Online,T,Lecture,0,22,22,0,0,Karissa O&#39;Keefe,Tue,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11954,RDG,565,01,Content Area Read &amp; Lang Art,3,Online,,Lecture,0,25,25,0,8,TBA Staff,Thu,1700,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10813,RDG,566,01,Dev Rdg &amp; Lang Arts- El  Ed,3,Online,,Lecture,0,25,25,0,0,Michael Rafferty,Mon,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,12078,RDG,668,01,Pract.Diag.Rdg.&amp;Lang.Arts.Diff,3,Off Campus,T,Lecture,0,15,15,0,8,Michael Rafferty,Tue,1700,1930,,,08/25/2026,12/13/2026
Fall 2026,12057,RDG,671,01,Diversity in Literacy,3,Online,T,Lecture,0,15,15,0,8,Peiwen Wang,Wed,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11958,RDG,762,01,School Literacy Program,3,Main Campus,T,Lecture,0,25,25,0,8,Michael Rafferty,Thu,1700,1930,Pelz Gymnasium,6A,08/25/2026,12/13/2026
Fall 2026,11959,RDG,765,01,Prac.&amp;Sem.Rdg.&amp;Lang.Arts Res.,3,Online,T,Seminar,0,10,10,0,0,Joseph Marangell,Wed,1940,2210,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,13081,REC,110,01,Hiking and Backpacking,2,Main Campus,T,Lecture,0,12,12,0,0,TBA Staff,Fri,0900,1030,Morrill Hall,111,08/25/2026,10/19/2026
Fall 2026,12282,REC,120,01,Leadership Development,3,Main Campus,,Lecture,0,20,20,0,0,TBA Staff,Mon Wed,1210,1300,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,10219,REC,120,02W,*Leadership Development,3,Main Campus,,Lecture,0,20,20,0,0,Michele Vancour,Thu,1650,1805,Health &amp; Human Services,112B,08/25/2026,12/13/2026
Fall 2026,12423,REC,120,03N,Leadership Development,3,Main Campus,,Lecture,0,22,22,0,5,TBA Staff,Mon Wed,1525,1640,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,11321,REC,120,04N,Leadership Development,3,Main Campus,,Lecture,0,22,22,0,5,Andrew Marullo,Tue Thu,0935,1050,Morrill Hall,11,08/25/2026,12/13/2026
Fall 2026,11320,REC,202,01,Methods- Birth to Five,3,Main Campus,T,Lecture,0,20,20,0,0,Patricia Paugas,Mon Wed,1235,1350,Morrill Hall,102,08/25/2026,12/13/2026
Fall 2026,11987,REC,220,01,Inclusive Recreation,3,Main Campus,T,Lecture,0,25,25,0,0,Michael Dodge,Fri,0915,1145,Pelz Gymnasium,GYM,08/25/2026,12/13/2026
Fall 2026,10221,REC,231,01,Foundations of Rec Therapy,3,Main Campus,T,Lecture,0,25,25,0,0,TBA Staff,Tue Thu,1100,1215,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,13082,REC,241,01,Outdoor Adventure Leadership,3,Main Campus,,Lecture,0,20,20,0,0,TBA Staff,Sat,0815,1300,Morrill Hall,111,08/25/2026,10/19/2026
Fall 2026,11988,REC,251,01,Recreation/Youth Development,3,Main Campus,T,Lecture,0,20,20,0,0,James Hart,Wed,1700,1930,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,10222,REC,300,01,Practicum,3,Main Campus,,Practicum,0,5,5,0,0,TBA Staff,,,,,,08/25/2026,12/13/2026
Fall 2026,10223,REC,307,01,Disabilities in Society,3,Online,,Lecture,0,25,25,0,0,Dawna Callahan,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10224,REC,307,02,Disabilities in Society,3,Online,,Lecture,0,25,25,0,0,Dawna Callahan,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11989,REC,311,01,Intro to Child Life Practice,3,Online,T,Lecture,0,25,25,0,0,Victoria Isaacson,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10225,REC,320,01W,*Program Planning/Development,3,Main Campus,,Lecture,0,20,20,0,0,Joseph Milone,Mon Wed,1010,1100,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,10226,REC,331,01W,*RT Assess &amp; Indiv Prgrm. Pln.,3,Main Campus,,Lecture,0,20,20,0,0,Tarah Loy-Ashe,Tue Thu,0935,1050,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,10227,REC,363,01,Event Management,3,Main Campus,T,Lecture,0,30,30,0,0,TBA Staff,Tue,1700,1930,Engleman Hall,B214,08/25/2026,12/13/2026
Fall 2026,12392,REC,433,01,Field Experience in RT,6,Main Campus,,Practicum,0,3,3,0,0,TBA Staff,,,,,,08/25/2026,12/13/2026
Fall 2026,11991,REC,441,01,Design &amp; Admin. Of RT Services,3,Main Campus,T,Lecture,0,25,25,0,0,TBA Staff,Tue Thu,1350,1505,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,10228,REC,470,01W,*Research Methods,3,Main Campus,,Lecture,0,20,20,0,0,TBA Staff,Mon Wed,1110,1200,Health &amp; Human Services,111,08/25/2026,12/13/2026
Fall 2026,12842,REC,522,01,Adv Concepts Child Life,3,Online,T,Lecture,0,15,15,0,0,Lisa Williams,Tue,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12845,REC,543,01,ADV Interventions Rec Therapy,3,Online,T,Lecture,0,15,15,0,0,Mary Jo Archambault,Mon,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,13083,REC,557,01,Emerging Legal Issues in Rec.,3,Online,,Lecture,0,15,15,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12840,REC,574,01,Park &amp; Recreation Management,3,Online,,Lecture,0,20,20,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10975,REC,575,01,Operational Research- Rec,3,Online,,Lecture,0,15,15,0,0,Kevin McGinniss,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10229,REC,583,01,Practicum Experience,3,Main Campus,,Practicum,0,5,5,0,0,TBA Staff,,,,,,08/25/2026,12/13/2026
Fall 2026,11751,REC,583,02,Practicum Experience,3,Main Campus,,Practicum,0,2,2,0,0,Kevin McGinniss,,,,,,08/25/2026,12/13/2026
Fall 2026,13223,REC,585,01,Clin Aspects Therapeutic Rec,3,Online,,Lecture,0,20,20,0,0,Kathryn Butler,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12839,REC,588,01,Special Project,3,Online,,Lecture,0,20,20,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12173,RSP,300,01N,Art of Breath,3,Main Campus,T,Lecture,0,22,22,0,5,Victoria Adams,Tue,0935,1050,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,12174,RSP,300,02N,Art of Breath,3,Main Campus,T,Lecture,0,22,22,0,5,Annette McDonald,Tue,0935,1050,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,12175,RSP,310,01,Soc/Cult Dimensions of Tobacco,3,Online,T,Lecture,0,22,22,0,0,Victoria Adams,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11434,RSP,325,01,Healthcare Leadership,3,Online,N,Lecture,0,10,10,0,0,Joan Kreiger,,,,Online Course,ASYN,08/25/2026,10/19/2026
Fall 2026,11537,RSP,425,01,Respiratory Care Education,3,Online,T,Lecture,0,10,10,0,0,Joan Kreiger,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,10082,RSP,440,01W,*Evidenced Based Practice,3,Online,T,Lecture,0,20,20,0,0,Rebekah Languell,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10076,SHE,203,01,School Health,3,Online,,Lecture,0,22,22,0,0,Tracie McClure,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10077,SHE,203,02,School Health,3,Main Campus,,Lecture,0,25,25,0,0,Alexander Palluzzi,Tue Thu,1100,1215,Buley Library,207,08/25/2026,12/13/2026
Fall 2026,10078,SHE,203,03,School Health,3,Online,,Lecture,0,22,22,0,0,MariBeth Mahon,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10079,SHE,203,04,School Health,3,Main Campus,,Lecture,0,25,25,0,0,Janet Anderson,Tue Thu,0935,1050,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,11316,SHE,301,01,Drug Education,3,Online,,Lecture,0,22,22,0,0,Aukje Lamonica,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11317,SHE,302,01,Mental Health Education,3,Online,,Lecture,0,25,25,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11471,SHE,389,01,Holistic Health,3,Online,,Lecture,0,22,22,0,0,Michelle Rawcliffe,Mon,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12191,SHE,411,01,Curric Pedagogy School Hlth,3,Main Campus,,Lecture,0,22,22,0,0,Michelle Rawcliffe; Meghan Christopher,Mon Wed,1230,1345,Buley Library,204,08/25/2026,12/13/2026
Fall 2026,10080,SHE,505,01,School Health Educ.Foundations,3,Online,,Lecture,0,20,20,0,0,Jeffrey Bartlett,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10081,SHE,508,01,Contemporary Issues in Ad. Hlt,3,Online,T,Lecture,0,20,20,0,0,Elizabeth Coke,Thu,1910,2140,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11318,SHE,560,01,Cur. Dev. in Health Education,3,Online,,Lecture,0,15,15,0,0,TBA Staff,Mon,1800,2030,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11476,SHE,562,01,Equity &amp; Justice in Health Ed,3,Online,T,Lecture,0,20,20,0,0,Sarah Benes,Wed,1800,2030,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11477,SHE,579,01,Holisitic Health Institute,3,Online,,Lecture,0,22,22,0,0,Michelle Rawcliffe,Mon,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10814,SCE,490,01,Science Teaching (Secondary),3,Main Campus,T,Lecture,0,25,25,0,8,Carrie Sherwood,Tue,1730,1930,Davis Hall,104,08/25/2026,12/13/2026
Fall 2026,12161,SCE,580,01,Science (Secondary School),3,Main Campus,T,Lecture,0,25,25,0,8,Carrie Sherwood,Tue,1730,1930,Davis Hall,104,08/25/2026,12/13/2026
Fall 2026,10276,SWK,200,01,Introduction to Social Work,3,Main Campus,,Lecture,0,24,24,0,0,Steven Hoffler,Mon,1700,1930,School of Business,204,08/25/2026,12/13/2026
Fall 2026,11299,SWK,200,02,Introduction to Social Work,3,Main Campus,,Lecture,0,24,24,0,0,TBA Staff,Mon,1110,1240,School of Business,202,08/25/2026,12/13/2026
Fall 2026,10277,SWK,320,01,Human Beh &amp; Social Enviro I,3,Main Campus,,Lecture,0,17,17,0,0,TBA Staff,Wed,0910,1040,School of Business,202,08/25/2026,12/13/2026
Fall 2026,10278,SWK,320,02,Human Beh &amp; Social Enviro I,3,Main Campus,,Lecture,0,17,17,0,0,TBA Staff,Wed,0910,1040,School of Business,204,08/25/2026,12/13/2026
Fall 2026,10279,SWK,320,03,Human Beh &amp; Social Enviro I,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,1110,1240,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,13061,SWK,320,04,Human Beh &amp; Social Enviro I,3,Main Campus,,Lecture,0,17,17,0,0,Christopher Gackenheimer,Wed,1400,1630,Engleman Hall,A117,08/25/2026,12/13/2026
Fall 2026,13062,SWK,320,05,Human Beh &amp; Social Enviro I,3,Main Campus,,Lecture,0,18,18,0,0,Elizabeth Johnson-Tyson,Wed,1700,1930,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,11619,SWK,330,01W,*Soc Welfare Inst &amp; Policy I,3,Main Campus,,Lecture,0,16,16,0,0,TBA Staff,Mon,0810,1040,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10281,SWK,330,02W,*Soc Welfare Inst &amp; Policy I,3,Main Campus,,Lecture,0,16,16,0,0,Stephen Monroe Tomczak,Mon,1110,1240,School of Business,302,08/25/2026,12/13/2026
Fall 2026,12001,SWK,330,03W,*Soc Welfare Inst &amp; Policy I,3,Main Campus,,Lecture,0,16,16,0,0,Elizabeth Johnson-Tyson,Mon,1110,1240,School of Business,408,08/25/2026,12/13/2026
Fall 2026,13066,SWK,330,04W,*Soc Welfare Inst &amp; Policy I,3,Main Campus,,Lecture,0,17,17,0,0,TBA Staff,Mon,1700,1930,Engleman Hall,A115,08/25/2026,12/13/2026
Fall 2026,10282,SWK,350,01,Social Work Research Methods,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,0910,1040,School of Business,303,08/25/2026,12/13/2026
Fall 2026,10283,SWK,350,02,Social Work Research Methods,3,Main Campus,,Lecture,0,18,18,0,0,Karen D&#39;Angelo,Wed,0910,1040,School of Business,304,08/25/2026,12/13/2026
Fall 2026,10284,SWK,350,03,Social Work Research Methods,3,Main Campus,,Lecture,0,24,24,0,0,TBA Staff,Wed,1110,1240,School of Business,304,08/25/2026,12/13/2026
Fall 2026,13068,SWK,350,04,Social Work Research Methods,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,1400,1630,School of Business,303,08/25/2026,12/13/2026
Fall 2026,13069,SWK,350,05,Social Work Research Methods,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,1700,1930,Engleman Hall,B211,08/25/2026,12/13/2026
Fall 2026,10285,SWK,376,01,Intro to Social Work Practice,3,Main Campus,,Lecture,0,17,17,0,0,Steven Hoffler,Wed,0910,1040,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11343,SWK,376,02,Intro to Social Work Practice,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,1110,1340,School of Business,404,08/25/2026,12/13/2026
Fall 2026,10286,SWK,376,03,Intro to Social Work Practice,3,Main Campus,,Lecture,0,17,17,0,0,Joy Jegede,Wed,1400,1630,School of Business,202,08/25/2026,12/13/2026
Fall 2026,13070,SWK,376,04,Intro to Social Work Practice,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Wed,1400,1630,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,13071,SWK,376,05,Intro to Social Work Practice,3,Main Campus,,Lecture,0,17,17,0,0,TBA Staff,Wed,1700,1930,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,10288,SWK,377,01,Social Work with Groups,3,Main Campus,,Lecture,0,16,16,0,0,TBA Staff,Mon,0810,1040,School of Business,105,08/25/2026,12/13/2026
Fall 2026,10289,SWK,377,02,Social Work with Groups,3,Main Campus,,Lecture,0,17,17,0,0,Lorrie Gardella,Mon,0910,1040,School of Business,304,08/25/2026,12/13/2026
Fall 2026,11620,SWK,377,03,Social Work with Groups,3,Main Campus,,Lecture,0,16,16,0,0,TBA Staff,Mon,1110,1240,School of Business,304,08/25/2026,12/13/2026
Fall 2026,13072,SWK,377,04,Social Work with Groups,3,Main Campus,,Lecture,0,16,16,0,0,TBA Staff,Mon,1700,1830,School of Business,303,08/25/2026,12/13/2026
Fall 2026,11621,SWK,490,01,Social Work Practicum I,6,Main Campus,,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,Buley Library,202,08/25/2026,12/13/2026
Fall 2026,11622,SWK,490,02,Social Work Practicum I,6,Main Campus,T,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,12872,SWK,490,03,Social Work Practicum I,6,Main Campus,T,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,12873,SWK,490,04,Social Work Practicum I,6,Main Campus,T,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,School of Business,302,08/25/2026,12/13/2026
Fall 2026,12874,SWK,490,05,Social Work Practicum I,6,Main Campus,T,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,Engleman Hall,C009,08/25/2026,12/13/2026
Fall 2026,12875,SWK,490,06,Social Work Practicum I,6,Main Campus,T,Practicum,0,12,12,0,0,TBA Staff,Mon,1400,1630,Morrill Hall,102,08/25/2026,12/13/2026
Fall 2026,11660,SWK,502,01,Trauma/Disaster Mental Health,3,Online,T,Lecture,0,18,18,0,0,Shuei Kozu,Mon,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11188,SWK,502,02,Trauma/Disaster Mental Health,3,Online,T,Lecture,0,18,18,0,0,Shuei Kozu,Mon,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10290,SWK,510,01,Social Welf. Policies&amp;Del. Sys,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Wed,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11324,SWK,510,02,Social Welf. Policies&amp;Del. Sys,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Wed,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11345,SWK,510,03,Social Welf. Policies&amp;Del. Sys,3,Main Campus,,Lecture,0,18,18,0,0,Stephen Monroe Tomczak,Thu,1350,1620,School of Business,408,08/25/2026,12/13/2026
Fall 2026,11151,SWK,520,01,Communities and Social Welfare,3,Main Campus,,Lecture,0,18,18,0,0,Karen D&#39;Angelo,Tue,1800,2030,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,12882,SWK,520,21,Communities and Social Welfare,3,Online,,Lecture,0,11,11,0,0,TBA Staff,Thu,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10981,SWK,523,01,Social Work with Children,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Mon,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11300,SWK,523,02,Social Work with Children,3,Main Campus,,Lecture,0,18,18,0,0,Christopher Gackenheimer,Thu,1215,1345,School of Business,408,08/25/2026,12/13/2026
Fall 2026,12876,SWK,523,20,Social Work with Children,3,Online,,Lecture,0,18,18,0,10,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,13073,SWK,530,01,Soc.Wrk.Prac.Educ.Settings,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Sat,1000,1230,School of Business,202,08/25/2026,12/13/2026
Fall 2026,10292,SWK,532,01,Theory &amp; Practice I,3,Online,,Lecture,0,18,18,0,0,Mark Cameron,Mon,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10293,SWK,532,02,Theory &amp; Practice I,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Tue,1800,2030,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,11346,SWK,532,03,Theory &amp; Practice I,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Thu,0910,1140,School of Business,302,08/25/2026,12/13/2026
Fall 2026,10291,SWK,532,04,Theory &amp; Practice I,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Thu,1350,1620,School of Business,404,08/25/2026,12/13/2026
Fall 2026,12877,SWK,532,20,Theory &amp; Practice I,3,Online,,Lecture,0,20,20,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11152,SWK,538,01,Leadership &amp; Mgmt.-Theory &amp; Pr,3,Main Campus,,Lecture,0,18,18,0,0,Todd Rofuth,Thu,1940,2110,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11326,SWK,539,01,SWK w/Adolescents &amp; Young Adlt,3,Online,,Lecture,0,18,18,0,0,Joy Jegede,Mon,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10295,SWK,545,01,Clinical Practice Indv &amp; Group,3,Main Campus,,Lecture,0,21,21,0,0,Steven Hoffler,Thu,0910,1140,Health &amp; Human Services,112B,08/25/2026,12/13/2026
Fall 2026,10296,SWK,545,02,Clinical Practice Indv &amp; Group,3,Main Campus,,Lecture,0,20,20,0,0,TBA Staff,Thu,0910,1140,School of Business,304,08/25/2026,12/13/2026
Fall 2026,10982,SWK,545,03,Clinical Practice Indv &amp; Group,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Tue,1800,2030,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,11327,SWK,545,04,Clinical Practice Indv &amp; Group,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Tue,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11328,SWK,545,05,Clinical Practice Indv &amp; Group,3,Main Campus,,Lecture,0,18,18,0,0,TBA Staff,Sat,1000,1230,School of Business,203,08/25/2026,12/13/2026
Fall 2026,12005,SWK,545,06,Clinical Practice Indv &amp; Group,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Tue,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,13074,SWK,545,20,Clinical Practice Indv &amp; Group,3,Online,,Lecture,0,18,18,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10298,SWK,550,01,Human Behav in the Soc Enviro,3,Main Campus,,Lecture,0,18,18,0,0,Mark Cameron,Tue,1800,2030,Engleman Hall,A109,08/25/2026,12/13/2026
Fall 2026,12158,SWK,550,02,Human Behav in the Soc Enviro,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Tue,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11624,SWK,550,03,Human Behav in the Soc Enviro,3,Online,,Lecture,0,18,18,0,0,TBA Staff,Thu,1215,1345,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,12879,SWK,550,20,Human Behav in the Soc Enviro,3,Online,,Lecture,0,18,18,0,0,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11388,SWK,552,01,Human Behav-Psychopathology,3,Main Campus,T,Lecture,0,18,18,0,0,TBA Staff,Tue,1940,2110,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10299,SWK,552,02,Human Behav-Psychopathology,3,Online,T,Lecture,0,18,18,0,0,TBA Staff,Wed,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11301,SWK,552,03,Human Behav-Psychopathology,3,Main Campus,T,Lecture,0,18,18,0,0,TBA Staff,Thu,1940,2110,School of Business,408,08/25/2026,12/13/2026
